File,Source_Contract,Source_Function,Target_Contract,Chain
MCR.sol,MCR,initialize,MCR,->maxMCRFloorIncrement()
MCR.sol,MCR,initialize,MCR,No chain
MCR.sol,MCR,initialize,MCR,->maxMCRIncrement()
MCR.sol,MCR,initialize,MCR,No chain
MCR.sol,MCR,initialize,MCR,->gearingFactor()
MCR.sol,MCR,initialize,MCR,->minUpdateTime()
MCR.sol,MCR,updateMCR,MCR,"->getPoolValueInEth(),false)"
MCR.sol,MCR,updateMCR,MCR,whenNotPaused
MCR.sol,MCR,updateMCRInternal,MCR,onlyInternal
MCR.sol,MCR,_updateMCR,MCR,"->timestamp>_lastUpdateTime&&pool()->calculateMCRRatio(poolValueInEth,_mcr)>=_mcrFloorIncrementThreshold)uintbasisPointsAdjustment=Math->min(_maxMCRFloorIncrement*(block->timestamp-_lastUpdateTime)/1days,_maxMCRFloorIncrement)"
MCR.sol,MCR,_updateMCR,MCR,No chain
MCR.sol,MCR,_updateMCR,MCR,No chain
MCR.sol,MCR,_updateMCR,MCR,No chain
MCR.sol,MCR,_updateMCR,MCR,No chain
MCR.sol,MCR,_updateMCR,MCR,"->max(gearedMCR,mcrFloor))"
MCR.sol,MCR,_updateMCR,MCR,No chain
MCR.sol,MCR,_updateMCR,MCR,"->calculateMCRRatio(poolValueInEth,_mcr)>=_mcrFloorIncrementThreshold"
MCR.sol,MCR,_updateMCR,MCR,"->min(_maxMCRFloorIncrement*(block->timestamp-_lastUpdateTime)/1days,_maxMCRFloorIncrement)"
MCR.sol,MCR,_updateMCR,MCR,No chain
MCR.sol,MCR,_updateMCR,MCR,No chain
MCR.sol,MCR,_updateMCR,MCR,No chain
MCR.sol,MCR,_updateMCR,MCR,"->min(_maxMCRFloorIncrement*(block->timestamp-_lastUpdateTime)/1days,_maxMCRFloorIncrement);"
MCR.sol,MCR,_updateMCR,MCR,"->max(gearedMCR,mcrFloor));"
MCR.sol,MCR,_updateMCR,MCR,MCRUpdated
MCR.sol,MCR,getMCR,MCR,->timestamp-_lastUpdateTime)/1days
MCR.sol,MCR,getMCR,MCR,"->min(basisPointsAdjustment,MAX_MCR_ADJUSTMENT)"
MCR.sol,MCR,getMCR,MCR,"->min(_mcr*(basisPointsAdjustment+BASIS_PRECISION)/BASIS_PRECISION,_desiredMCR)"
MCR.sol,MCR,getMCR,MCR,No chain
MCR.sol,MCR,getMCR,MCR,"->max(_mcr*(BASIS_PRECISION-basisPointsAdjustment)/(BASIS_PRECISION),_desiredMCR)"
MCR.sol,MCR,getMCR,MCR,->timestamp-_lastUpdateTime)/1days;
MCR.sol,MCR,getMCR,MCR,"->min(_mcr*(basisPointsAdjustment+BASIS_PRECISION)/BASIS_PRECISION,_desiredMCR)"
MCR.sol,MCR,updateUintParameters,MCR,onlyGovernance
PriceFeedOracle.sol,PriceFeedOracle,constructor,PriceFeedOracle,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,withdraw,LegacyPooledStaking,whenNotPaused
LegacyPooledStaking.sol,LegacyPooledStaking,withdraw,LegacyPooledStaking,onlyMember
LegacyPooledStaking.sol,LegacyPooledStaking,withdraw,LegacyPooledStaking,noPendingBurns
LegacyPooledStaking.sol,LegacyPooledStaking,withdrawForUser,LegacyPooledStaking,whenNotPaused
LegacyPooledStaking.sol,LegacyPooledStaking,withdrawForUser,LegacyPooledStaking,onlyMember
LegacyPooledStaking.sol,LegacyPooledStaking,withdrawForUser,LegacyPooledStaking,noPendingBurns
LegacyPooledStaking.sol,LegacyPooledStaking,_withdrawForUser,LegacyPooledStaking,Withdrawn
LegacyPooledStaking.sol,LegacyPooledStaking,withdrawReward,LegacyPooledStaking,whenNotPaused
LegacyPooledStaking.sol,LegacyPooledStaking,withdrawReward,LegacyPooledStaking,RewardWithdrawn
LegacyPooledStaking.sol,LegacyPooledStaking,_pushRewards,LegacyPooledStaking,RewardRequested
LegacyPooledStaking.sol,LegacyPooledStaking,pushRewards,LegacyPooledStaking,whenNotPaused
LegacyPooledStaking.sol,LegacyPooledStaking,processPendingActions,LegacyPooledStaking,whenNotPaused
LegacyPooledStaking.sol,LegacyPooledStaking,processPendingActionsReturnLeft,LegacyPooledStaking,whenNotPaused
LegacyPooledStaking.sol,LegacyPooledStaking,_processPendingActions,LegacyPooledStaking,whenNotPaused
LegacyPooledStaking.sol,LegacyPooledStaking,_processPendingActions,LegacyPooledStaking,PendingActionsProcessed
LegacyPooledStaking.sol,LegacyPooledStaking,_processPendingActions,LegacyPooledStaking,PendingActionsProcessed
LegacyPooledStaking.sol,LegacyPooledStaking,_processPendingActions,LegacyPooledStaking,PendingActionsProcessed
LegacyPooledStaking.sol,LegacyPooledStaking,_processPendingActions,LegacyPooledStaking,PendingActionsProcessed
LegacyPooledStaking.sol,LegacyPooledStaking,_processBurn,LegacyPooledStaking,Burned
LegacyPooledStaking.sol,LegacyPooledStaking,_processFirstUnstakeRequest,LegacyPooledStaking,Unstaked
LegacyPooledStaking.sol,LegacyPooledStaking,_processFirstReward,LegacyPooledStaking,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,_processFirstReward,LegacyPooledStaking,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,_processFirstReward,LegacyPooledStaking,Rewarded
LegacyPooledStaking.sol,LegacyPooledStaking,updateUintParameters,LegacyPooledStaking,onlyGovernance
LegacyPooledStaking.sol,LegacyPooledStaking,createPoolAndDeposit,LegacyPooledStaking,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,createPoolAndDeposit,LegacyPooledStaking,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,createPoolAndDeposit,LegacyPooledStaking,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,createPoolAndDeposit,LegacyPooledStaking,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,createPoolAndDeposit,LegacyPooledStaking,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,migrateToNewV2Pool,LegacyPooledStaking,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,migrateToNewV2Pool,LegacyPooledStaking,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,migrateToNewV2Pool,LegacyPooledStaking,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,migrateToNewV2Pool,LegacyPooledStaking,No chain
LegacyPooledStaking.sol,LegacyPooledStaking,migrateToNewV2Pool,LegacyPooledStaking,noPendingActions
LegacyClaimProofs.sol,LegacyClaimProofs,addProof,LegacyClaimProofs,ProofAdded
LegacyClaimsData.sol,LegacyClaimsData,setpendingClaimStart,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setRewardDistributedIndexCA,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setRewardDistributedIndexMV,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setClaimRewardDetail,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setRewardClaimed,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,changeFinalVerdict,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,addClaim,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,addVote,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,addClaimVoteCA,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setUserClaimVoteCA,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setClaimTokensCA,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setClaimTokensMV,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,addClaimVotemember,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setUserClaimVoteMember,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,updateState12Count,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setClaimStatus,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setClaimdateUpd,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setClaimAtEmergencyPause,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setClaimSubmittedAtEPTrue,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setFirstClaimIndexToSubmitAfterEP,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setPendingClaimDetails,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setPendingClaimVoteStatus,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,setFirstClaimIndexToStartVotingAfterEP,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,callVoteEvent,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,callVoteEvent,LegacyClaimsData,VoteCast
LegacyClaimsData.sol,LegacyClaimsData,callClaimEvent,LegacyClaimsData,onlyInternal
LegacyClaimsData.sol,LegacyClaimsData,callClaimEvent,LegacyClaimsData,ClaimRaise
